FRAME,BIGSLIDER,PAN,TILT,MTURN,FOCUS
320,625.246826171875,-4.883712047526039,-3.3480217042956992,-36.15584546939752,469.2511291503906
321,625.2189331054688,-5.020069517385162,-3.391926373774121,-36.14631735549447,468.3789978027344
322,625.1359252929688,-5.170060471730031,-3.441909911620801,-36.11792425908228,467.39007568359375
323,624.9985961914062,-5.333957691240937,-3.4980265324623367,-36.070939387728075,466.2846374511719
324,624.8076171875,-5.511952848101682,-3.560317857764031,-36.005635948998965,465.0643310546875
325,624.5638427734375,-5.704317869218907,-3.6288521894176626,-35.922273490083704,463.73095703125
326,624.26806640625,-5.911273455080421,-3.7036705085582975,-35.82111497326564,462.2868347167969
327,623.9210205078125,-6.132980542018726,-3.7848123022171207,-35.702409700449756,460.73443603515625
328,623.5233154296875,-6.369687578165165,-3.8723347732284963,-35.566400143351885,459.0763854980469
329,623.07568359375,-6.62158495504307,-3.9662908555585523,-35.413332188782405,457.3160400390625
330,622.5789794921875,-6.888836597192708,-4.066694636472468,-35.24343806317338,455.45648193359375
331,622.03369140625,-7.171633749911059,-4.17358709710531,-35.05694999295684,453.5014953613281
332,621.4405517578125,-7.470058375468256,-4.287009218592146,-34.854093374375665,451.4551086425781
333,620.8001708984375,-7.784247931421503,-4.406974661311329,-34.635086773483536,449.32147216796875
334,620.1132202148438,-8.114309139476703,-4.533469337997684,-34.400141926144975,447.10516357421875
335,619.3802490234375,-8.460271881711508,-4.666521423181567,-34.149480813508255,444.8111877441406
336,618.6019287109375,-8.822218120396053,-4.80610402299309,-33.88329468087036,442.4444274902344
337,617.7788696289062,-9.200090652695975,-4.9521872553546,-33.60180209428497,440.010498046875
338,616.9115600585938,-9.593892039932214,-5.104760448095509,-33.30519429904907,437.5149230957031
339,616.0006713867188,-10.003485678321214,-5.263739931398386,-32.993662540459646,434.96356201171875
340,615.0466918945312,-10.4287870442719,-5.429071490636633,-32.667394648719075,432.3624572753906
341,614.0501708984375,-10.869581840598817,-5.600659503161761,-32.32658528421893,429.7179870605469
342,613.0116577148438,-11.325618204076033,-5.778381452455394,-31.971412031877836,427.03643798828125
343,611.9317016601562,-11.796655370535031,-5.9621404352085685,-31.602059306803596,424.3243713378906
344,610.8107299804688,-12.282309995608205,-6.151773380654666,-31.21869786372565,421.58843994140625
345,609.6493530273438,-12.782197881154303,-6.347117218027067,-30.821501872468037,418.83526611328125
346,608.447998046875,-13.2957726120391,-6.547952527498433,-30.4106420877602,416.0713806152344
347,607.2071533203125,-13.822571442945799,-6.754087636884962,-29.986275603953228,413.3035583496094
348,605.9273071289062,-14.361937821939682,-6.965262998997896,-29.548573175776568,410.5382080078125
349,604.6090087890625,-14.913188730102966,-7.181233580800481,-29.097702142865078,407.78179931640625
350,603.2525634765625,-15.47555918624774,-7.401712087460426,-28.633797401455013,405.04052734375
351,601.8585205078125,-16.04822956767266,-7.626370669897196,-28.157034828917713,402.3204040527344
352,600.4273071289062,-16.63029999695355,-7.854895993182257,-27.667552736584017,399.62713623046875
353,598.9592895507812,-17.220781804206926,-8.086930326157422,-27.165504803710434,396.9660949707031
354,597.4550170898438,-17.818641923319635,-8.322106546154382,-26.65103617181699,394.34228515625
355,595.9148559570312,-18.422784108928642,-8.560043016352829,-26.124288567329124,391.7604675292969
356,594.339111328125,-19.032011370380538,-8.80032992540209,-25.585407131766868,389.224853515625
357,592.7283935546875,-19.645142084947555,-9.04255490063056,-25.034525053819184,386.7390441894531
358,591.0829467773438,-20.260842658192722,-9.286310692008506,-24.471782352364222,384.30645751953125
359,589.4031982421875,-20.877827307003322,-9.53113284667184,-23.89730709344906,381.9296569824219
360,587.6895751953125,-21.494702672787078,-9.77663631270566,-23.311242711046443,379.6109924316406
361,585.9423217773438,-22.110048076195,-10.022360052340465,-22.71370361082509,377.35205078125
362,584.1619873046875,-22.72247186618211,-10.267864372147933,-22.10482639656856,375.15399169921875
363,582.348876953125,-23.330467986034705,-10.512740314551042,-21.48473742677664,373.0173645019531
364,580.5032958984375,-23.93256111489037,-10.756578068199122,-20.85355281466536,370.9422302246094
365,578.6256713867188,-24.527335696041998,-10.998953307589503,-20.211398918734503,368.92803955078125
366,576.71630859375,-25.113256644471885,-11.239486103449167,-19.558395267294685,366.9739990234375
367,574.7755737304688,-25.68885034686491,-11.477791403863215,-18.89465626601463,365.0785217285156
368,572.8037719726562,-26.252697831419386,-11.713502939936987,-18.220299735657658,363.2397766113281
369,570.80126953125,-26.803318654631017,-11.946301400326421,-17.535434959250615,361.4554443359375
370,568.7683715820312,-27.339350193758833,-12.175864058592863,-16.840183172651408,359.7229919433594
371,566.705322265625,-27.859400797757846,-12.401888678865195,-16.134645121150406,358.0394592285156
372,564.6126708984375,-28.362130042001915,-12.62410119980266,-15.418943748152811,356.4015197753906
373,562.490478515625,-28.846228237716197,-12.84225914968944,-14.693166138570641,354.8059387207031
374,560.3392333984375,-29.3104898565108,-13.056126033225258,-13.957436943356392,353.2489318847656
375,558.1591796875,-29.753687171881012,-13.265496944734778,-13.211850077611258,351.7268371582031
376,555.9505615234375,-30.174645391288255,-13.470198568167612,-12.456508847946553,350.23590087890625
377,553.7137451171875,-30.572329741072082,-13.670049049736901,-11.691519976068182,348.7721252441406
378,551.448974609375,-30.94563714568028,-13.864916054527326,-10.916979084624634,347.33184814453125
379,549.1566162109375,-31.29361820881713,-14.054671516491801,-10.132978381169806,345.91131591796875
380,546.8368530273438,-31.615292798335616,-14.239195053546068,-9.3396262949569,344.5068054199219
381,544.4901123046875,-31.909841291534402,-14.418380797757871,-8.537016741087111,343.1148681640625
382,542.116455078125,-32.17635185815825,-14.592152763272606,-7.725235950698808,341.73211669921875
383,539.71630859375,-32.414100498154305,-14.760462284992382,-6.904389364837423,340.3554992675781
384,537.2899169921875,-32.62228466429418,-14.923184711964703,-6.074561080207206,338.982177734375
385,534.8375244140625,-32.8002793942681,-15.080292723432859,-5.235845865683004,337.6096496582031
386,532.3594360351562,-32.947374348401574,-15.23171801750507,-4.388329098629535,336.23553466796875
387,529.8558349609375,-33.063023111560376,-15.377405952667914,-3.5320957295247015,334.8579406738281
388,527.3270263671875,-33.146597306340155,-15.517288227029614,-2.667247357432522,333.47528076171875
389,524.7732543945312,-33.197605159120094,-15.651298246245686,-1.7938612488680703,332.0863342285156
390,522.19482421875,-33.21555148118481,-15.779389906539178,-0.9120283307247768,330.6903991699219
391,519.5919189453125,-33.19992742344055,-15.901472707903487,-0.021826723291362662,329.2868957519531
392,516.9647216796875,-33.150367570766306,-16.017476640899538,0.8766590498410968,327.8758544921875
393,514.3135986328125,-33.06641088539258,-16.12729413004778,1.783344465081526,326.4576416015625
394,511.63873291015625,-32.94773293333341,-16.230838090436198,2.6981479870466147,325.0331115722656
395,508.94036865234375,-32.7939682994678,-16.32799070130147,3.6209889341267,323.6035461425781
396,506.21875,-32.60483011585027,-16.41861365131275,4.55178790537259,322.17059326171875
397,503.4740905761719,-32.38000760887323,-16.50258399706484,5.4904646460614455,320.73638916015625
398,500.7066345214844,-32.11928221248299,-16.579725861186404,6.436935059489013,319.3034362792969
399,497.9165954589844,-31.822414870058342,-16.649856536116936,7.391138954613165,317.8748779296875
400,495.1041259765625,-31.489207506113107,-16.712805267126996,8.352980708785411,316.4540100097656
401,492.2696228027344,-31.135106593472933,-16.772226205426712,9.322392020113973,315.039794921875
402,489.41314697265625,-30.77556202005804,-16.83190498336789,10.299303732933426,313.629150390625
403,486.5350036621094,-30.410560125490065,-16.89180915755194,11.283633884973638,312.2225646972656
404,483.6353759765625,-30.04003602297183,-16.951928482695088,12.275308197927295,310.82073974609375
405,480.7144470214844,-29.663965806841205,-17.01221002483121,13.274260077449917,309.42425537109375
406,477.7724609375,-29.28234947709819,-17.072645246223832,14.280425490517962,308.0337219238281
407,474.8096618652344,-28.895105071472656,-17.133201703474363,15.293703691841056,306.6497802734375
408,471.8262023925781,-28.502230882417308,-17.193852075826086,16.314043455000366,305.2730712890625
409,468.82232666015625,-28.1036773910606,-17.254546844407464,17.341377331877762,303.9042053222656
410,465.7982177734375,-27.699437767213364,-17.31528259412391,18.375618237561227,302.5438232421875
411,462.7540588378906,-27.289462492004052,-17.37600297591471,19.416721775821102,301.19256591796875
412,459.6900939941406,-26.873749857885375,-17.436667008644786,20.464592324008898,299.8511047363281
413,456.60650634765625,-26.45227595919521,-17.497262739483087,21.519182070800376,298.5200500488281
414,453.50347900390625,-26.02497761668366,-17.557752602389133,22.580415884114572,297.20013427734375
415,450.3812561035156,-25.591888981296616,-17.618092201133265,23.648222046965124,295.8919372558594
416,447.239990234375,-25.152979317182776,-17.678223479107476,24.72253908764943,294.5961608886719
417,444.0798645019531,-24.708226426227316,-17.73812253064964,25.80329358163383,293.3134765625
418,440.901123046875,-24.257597865031634,-17.797765450097636,26.8904308874049,292.04449462890625
419,437.70391845703125,-23.801122661899743,-17.857078812917802,27.983872457787097,290.7900085449219
420,434.4884948730469,-23.33880081683164,-17.916023345522365,29.083560236172406,289.5505676269531
421,431.25494384765625,-22.870605009070616,-17.974583679985678,30.189436165952817,288.32696533203125
422,428.0035095214844,-22.396506210312662,-18.032684684226783,31.301414869763608,287.11981201171875
423,424.7344055175781,-21.916591505469796,-18.0902887922052,32.41945195137512,285.9297790527344
424,421.44781494140625,-21.430802837934007,-18.147348192596684,33.54346886361182,284.75762939453125
425,418.14385986328125,-20.939165820914713,-18.20382019671888,34.67342121024404,283.60400390625
426,414.82281494140625,-20.441735095925335,-18.25965016305836,35.80922019881247,282.4695739746094
427,411.4848327636719,-19.938485049756455,-18.3147834501017,36.95081460289828,281.3550720214844
428,408.1300354003906,-19.429446418259374,-18.369180784261133,38.09814295079886,280.2611999511719
429,404.75872802734375,-18.91466701275834,-18.42278240138135,39.25114718590621,279.1885986328125
430,401.3709716796875,-18.394153663442527,-18.475525122212456,40.40974876104479,278.13800048828125
431,397.967041015625,-17.8680105306969,-18.527367965619383,41.573899864890336,277.1100769042969
432,394.54705810546875,-17.336182973008032,-18.578264827825183,42.743528780456494,276.1055603027344
433,391.11126708984375,-16.79881271680137,-18.628152529579964,43.91857745113525,275.12506103515625
434,387.6597900390625,-16.25586731867831,-18.676974721823,45.09898099012942,274.1693420410156
435,384.19281005859375,-15.707485089969706,-18.724675055493584,46.28467451064181,273.2390441894531
436,380.7106018066406,-15.153693351432272,-18.77119205888911,47.4755999560644,272.3348693847656
437,377.2132263183594,-14.594548452126725,-18.816488165969098,48.671709515072955,271.45751953125
438,373.700927734375,-14.030154552438026,-18.860486537105302,49.87291781030275,270.60760498046875
439,370.17388916015625,-13.460571416521478,-18.903164974182896,51.07915312476742,269.7857971191406
440,366.63232421875,-12.885906619856636,-18.944417609269617,52.29037789242649,268.9928283691406
441,363.0763244628906,-12.306242978487276,-18.984223951797937,53.506530641577356,268.2293395996094
442,359.5061340332031,-11.721660747136243,-19.022527652707137,54.72753965523365,267.4959411621094
443,355.9219055175781,-11.132297383360736,-19.05927577803109,55.95334346169276,266.7933349609375
444,352.32391357421875,-10.538262170187604,-19.094393195688838,57.18384985340081,266.1220703125
445,348.71221923828125,-9.93963621611333,-19.12783380190343,58.419058830357784,265.4828186035156
446,345.08709716796875,-9.336585153225478,-19.159568568370865,59.65884744915848,264.876220703125
447,341.44873046875,-8.729217410777245,-19.18952407055748,60.90317131357325,264.3028259277344
448,337.7972412109375,-8.117670446325835,-19.21765078959173,62.15198944246703,263.7632751464844
449,334.13287353515625,-7.502078302333864,-19.243907744338554,63.405192552812956,263.2581481933594
450,330.4557800292969,-6.8826078915493625,-19.268248831021,64.66276015404351,262.7879943847656
451,326.7662048339844,-6.198713855779217,-19.264002160899693,65.92461711407775,262.5281066894531
452,323.0643005371094,-5.390948789740646,-19.203186156460408,67.19066098007798,262.6735534667969
453,319.3502197265625,-4.462262054497996,-19.084067657199274,68.46085077090913,263.25762939453125
454,315.624267578125,-3.4173220843543053,-18.90533697434144,69.73513867524699,264.31744384765625
455,311.88653564453125,-2.2625878903942596,-18.666235956888176,71.01343590063223,265.8931884765625
456,308.1373596191406,-1.0062947597755998,-18.366761189744892,72.29568097536225,268.0272216796875
457,304.3767395019531,0.3416496111711466,-18.007780106937165,73.58181925792361,270.7626953125
458,300.6050720214844,1.7697190914454275,-17.591068557651234,74.87171414453277,274.14208984375
459,296.8223876953125,3.2651185756026466,-17.119554985497082,76.16539978613564,278.20538330078125
460,293.029052734375,4.813999721682647,-16.59719748510326,77.46270542800274,282.9883117675781
461,289.2252197265625,6.401855207871743,-16.029019660610047,78.7636242399449,288.52044677734375
462,285.41107177734375,8.014024033099751,-15.421009880379101,80.06806742950282,294.82342529296875
463,281.58685302734375,9.636003571308049,-14.779914663770805,81.37596669478471,301.9093017578125
464,277.75274658203125,11.253884996009653,-14.11304145943178,82.6872195829529,309.7790222167969
465,273.90899658203125,12.854744735506491,-13.428041786788476,84.00176462230482,318.4217834472656
466,270.0558776855469,14.426969760648976,-12.732578264324754,85.31954717132702,327.8140869140625
467,266.19354248046875,15.960377966920278,-12.034124826548444,86.64047160737101,337.9197082519531
468,262.322265625,17.446435886716362,-11.339712299444459,87.9644423077883,348.6903991699219
469,258.44232177734375,18.878231368589272,-10.65572349479947,89.29137731030877,360.06597900390625
470,254.5538787841797,20.250527364986926,-9.987853082840484,90.62123563379735,371.97637939453125
471,250.65721130371094,21.559601422807404,-9.340912078069625,91.9538738442813,384.3424072265625
472,246.7525634765625,22.80307663621683,-8.71888589587215,93.28928511157144,397.0779724121094
473,242.84027099609375,23.979919939102057,-8.124920692138089,94.62727136018162,410.091552734375
474,238.92050170898438,25.090044246551074,-7.561332754772371,95.96785308067938,423.2885437011719
475,234.9935302734375,26.134296502021922,-7.029767305593204,97.31088000890279,436.5729064941406
476,231.05967712402344,27.114240818836326,-6.531191243256069,98.65624969201419,449.84893798828125
477,227.11929321289062,28.031970649977286,-6.06608182722977,100.00388699793263,463.0233154296875
478,223.17245483398438,28.889979014494706,-5.634400637700179,101.35368264363125,476.0059509277344
479,219.2196044921875,29.691023601269126,-5.235804457661113,102.70556832721829,488.71173095703125
480,215.26113891601562,30.438027731268658,-4.869638015838323,104.05936646377512,501.0611877441406
481,211.29714965820312,31.134075234907083,-4.535068029152117,105.4150565627342,512.981201171875
482,207.32809448242188,31.782154319949697,-4.231084056491,106.77247469955527,524.4058837890625
483,203.35430908203125,32.385283930013095,-3.956591560039228,108.13149793083313,535.2763061523438
484,199.37603759765625,32.946373725687025,-3.7104592897142243,109.49207161505436,545.5409545898438
485,195.39382934570312,33.46822749962898,-3.49153785274341,110.8539908465436,555.1554565429688
486,191.40786743164062,33.953498780334556,-3.2986947183837376,112.21717366303075,564.0820922851562
487,187.4185791015625,34.40475230384,-3.1308221153279305,113.58150395129977,572.2904052734375
488,183.42636108398438,34.82432399484414,-2.986896155529551,114.94683827737794,579.7553100585938
489,179.4317626953125,35.21440634407306,-2.8658927374987497,116.31301271672497,586.458251953125
490,175.4349365234375,35.577062068658456,-2.766950617068887,117.67993847688156,592.3848876953125
491,171.43655395507812,35.91420020647552,-2.68920940384697,119.0473696710373,597.5267333984375
492,167.43692016601562,36.22754196519707,-2.631945097780149,120.41522433692208,601.878662109375
493,163.43658447265625,36.51867194871236,-2.594502000707354,121.78336587075232,605.439453125
494,159.43603515625,36.789065477883796,-2.576292716359293,123.15153472533927,608.2112426757812
495,155.435791015625,37.04861266664086,-2.567550074211687,124.51964893841281,610.5973510742188
496,151.43637084960938,37.30638400621168,-2.5588208789990246,125.88742164202746,612.9977416992188
497,147.43829345703125,37.56229753432614,-2.5500923241165974,127.25477087391307,615.4121704101562
498,143.4422607421875,37.81632251513294,-2.5413904496606463,128.62142342650256,617.8399658203125
499,139.4488525390625,38.06846919391583,-2.5327024490264627,129.98717439412056,620.2806396484375
500,135.45867919921875,38.31867268387764,-2.5240144483922786,131.3518052107134,622.7337036132812
501,131.4725341796875,38.566936400112944,-2.515367428893162,132.71508364984905,625.198486328125
502,127.49105834960938,38.813181795446205,-2.506734283215813,134.0767501643387,627.6744384765625
503,123.51492309570312,39.05739862459366,-2.498127817964939,135.43657252775037,630.160888671875
504,119.545166015625,39.29956639698776,-2.4895491003576007,136.79425021176021,632.6572875976562
505,115.58233642578125,39.53966462206098,-2.480997916950385,138.14952366917944,635.1627807617188
506,111.62771606445312,39.777628413016146,-2.4724875012348244,139.50199674903578,637.6768188476562
507,107.68194580078125,40.0134065434344,-2.4640041928325633,140.8514508852755,640.1983032226562
508,103.74624633789062,40.24697169255904,-2.4555620790087813,142.19744894579128,642.7267456054688
509,99.82177734375,40.47826921887665,-2.4471609463200656,143.5396630815025,645.2610473632812
510,95.90936279296875,40.70729912238722,-2.438801008209829,144.8776834810586,647.8003540039062
511,92.01055908203125,40.9339555351585,-2.4304954981696034,146.2110730123521,650.34375
512,88.12677001953125,41.158228211906724,-2.422230969264444,147.5393535621406,652.8900756835938
513,84.2591552734375,41.38004543564552,-2.4140212953161195,148.86206067756,655.4381713867188
514,80.409423828125,41.59934914976688,-2.4058794963727492,150.17864794347608,657.9869384765625
515,76.57940673828125,41.816030071243965,-2.3977923389428017,151.4885416239979,660.5350952148438
516,72.77069091796875,42.03009161517135,-2.389773910291456,152.79108602096437,663.0810546875
517,68.9854736328125,42.24141425323843,-2.381823356645065,154.08563909659281,665.6235961914062
518,65.22589111328125,42.449895532607535,-2.3739417452206872,155.3714358696953,668.160888671875
519,61.4942626953125,42.65548764195443,-2.366141242292796,156.64765671757047,670.6911010742188
520,57.79339599609375,42.85801299636048,-2.358423341965274,157.91334541373345,673.2125854492188
521,54.1259765625,43.057430614690624,-2.35080085084283,159.16764135434784,675.722900390625
522,50.4952392578125,43.253593647877544,-2.343287642747231,160.40931510536163,678.219970703125
523,46.9049072265625,43.44631426571884,-2.3358563969217654,161.63721919499292,680.7012939453125
524,43.35888671875,43.635486600282256,-2.328547881058089,162.84996026464947,683.1637573242188
525,39.86163330078125,43.82088525532493,-2.3213627354864372,164.04606299346884,685.6045532226562
526,36.4183349609375,44.00229166479317,-2.3143005333199858,165.22366956999468,688.02001953125
527,33.03466796875,44.179497507917056,-2.3073879549852108,166.3808675412572,690.4061279296875
528,29.71728515625,44.35221591675111,-2.3006262811425837,167.51538928444938,692.758544921875
529,26.473876953125,44.520074645985154,-2.2940421922185794,168.62461200692692,695.0722045898438
530,23.3133544921875,44.68274243144405,-2.287635261326375,169.70550310469488,697.3411254882812
531,20.246337890625,44.839727499507006,-2.2814336629963283,170.75445623786737,699.55859375
532,17.28515625,44.99048685013438,-2.2754638642115044,171.76718204764072,701.716552734375
533,14.44488525390625,45.13432380403003,-2.2697401656804934,172.7385442317532,703.8056640625
534,11.74395751953125,45.27046654981688,-2.264330869295074,173.66225901616122,705.8146362304688
535,9.20550537109375,45.39780859684811,-2.259248995103366,174.53040338141852,707.729736328125
536,6.858642578125,45.51504196389617,-2.2545634853273833,175.3330872135956,709.53369140625
537,4.7413330078125,45.62039080177482,-2.250342428415492,176.05714190795769,711.205078125
538,2.905029296875,45.71142356313677,-2.246681660459594,176.68519146323635,712.7157592773438
539,1.4215087890625,45.78475247414982,-2.2437442522263087,177.19253791536462,714.0282592773438
540,0.3968505859375,45.835292458971075,-2.241709069294731,177.54298126170008,715.090087890625
541,0.0,45.854857535870934,-2.240916767350104,177.67871078104164,715.82421875
542,0.0,45.854857535870934,-2.240916767350104,177.67871078104164,716.1087036132812
543,0.0,45.854857535870934,-2.240916767350104,177.67871078104164,716.1087036132812
544,0.0,45.854857535870934,-2.240916767350104,177.67871078104164,716.1087036132812
545,0.0,45.854857535870934,-2.240916767350104,177.67871078104164,716.1087036132812
546,0.0,45.854857535870934,-2.240916767350104,177.67871078104164,716.1087036132812
547,0.0,45.854857535870934,-2.240916767350104,177.67871078104164,716.1087036132812
548,0.0,45.854857535870934,-2.240916767350104,177.67871078104164,716.1087036132812
549,0.0,45.854857535870934,-2.240916767350104,177.67871078104164,716.1087036132812
550,0.0,45.854857535870934,-2.240916767350104,177.67871078104164,716.1087036132812
551,0.0,45.854857535870934,-2.240916767350104,177.67871078104164,716.1087036132812
552,0.0,45.854857535870934,-2.240916767350104,177.67871078104164,716.1087036132812
553,0.0,45.82589753375699,-2.227051269875723,177.67871078104164,715.5759887695312
554,0.0,45.738471112280926,-2.1851414425240474,177.67871078104164,713.9728393554688
555,0.0,45.591376158147455,-2.114626569452261,177.67871078104164,711.2954711914062
556,0.0,45.38316467125087,-2.014782864050926,177.67871078104164,707.5463256835938
557,0.0,45.1119788401348,-1.8846952944136282,177.67871078104164,702.7339477539062
558,0.0,44.775660325019075,-1.7232568362850307,177.67871078104164,696.8744506835938
559,0.0,44.37167171062413,-1.5292246086781829,177.67871078104164,689.9912109375
560,0.0,43.89716139296821,-1.3011919127875717,177.67871078104164,682.1165161132812
561,0.0,43.34893967370528,-1.037574038002238,177.67871078104164,673.291259765625
562,0.0,42.72351632616549,-0.7366496165668129,177.67871078104164,663.5663452148438
563,0.0,42.01708351988219,-0.39661545185792607,177.67871078104164,653.0027465820312
564,0.0,41.22562851871343,-0.015545510568712355,177.67871078104164,641.6725463867188
565,0.0,40.34488586951764,0.4085136147252575,177.67871078104164,629.6586303710938
566,0.0,39.37057645877494,0.8774743503133458,177.67871078104164,617.0556640625
567,0.0,38.29829139937103,1.393112598742638,177.67871078104164,603.9692993164062
568,0.0,37.12385403062369,1.9570675520549576,177.67871078104164,590.5164184570312
569,0.0,35.84336089941779,2.570582464763226,177.67871078104164,576.8240356445312
570,0.0,34.45335934512394,3.2344226382204764,177.67871078104164,563.0284423828125
571,0.0,32.95124023547622,3.9486830547449627,177.67871078104164,549.2731323242188
572,0.0,31.33540189111243,4.7126256270186575,177.67871078104164,535.7072143554688
573,0.0,29.60567355730312,5.524379523537074,177.67871078104164,522.4818725585938
574,0.0,27.76356982849848,6.3809262275704395,177.67871078104164,509.747314453125
575,0.0,25.812703874773568,7.277839776531531,177.67871078104164,497.649169921875
576,0.0,23.759111875814284,8.209081429413507,177.67871078104164,486.32342529296875
577,0.0,21.611456219045394,9.167247688034442,177.67871078104164,475.892578125
578,0.0,19.381233820400457,10.143444792311165,177.67871078104164,466.4608459472656
579,0.0,17.08276758658536,11.127716887743363,177.67871078104164,458.110107421875
580,0.0,14.732963943362488,12.10914762447759,177.67871078104164,450.8966369628906
581,0.0,12.351031090247167,13.07669685548155,177.67871078104164,444.8487243652344
582,0.0,9.957978689150359,14.01934577806413,177.67871078104164,439.96575927734375
583,0.0,7.575799095450988,14.926968636769214,177.67871078104164,436.21881103515625
584,0.0,5.226734393319795,15.790617030000215,177.67871078104164,433.55230712890625
585,0.0,2.932599139773668,16.60287849495191,177.67871078104164,431.8872375488281
586,0.0,0.7138149067631927,17.358295710471218,177.67871078104164,431.1253356933594
587,0.0,-1.4109562545262742,18.053159883834585,177.67871078104164,431.15411376953125
588,0.0,-3.425481172214032,18.6856883356666,177.67871078104164,431.8509521484375
589,0.0,-5.316035274838344,19.25562834896769,177.67871078104164,433.0887756347656
590,0.0,-7.071557818077679,19.76406592381712,177.67871078104164,434.7401428222656
591,0.0,-8.683564426312714,20.213109881123547,177.67871078104164,436.6809997558594
592,0.0,-10.145908783057063,20.60562890034165,177.67871078104164,438.79376220703125
593,0.0,-11.454544854996513,20.94478877415535,177.67871078104164,440.969970703125
594,0.0,-12.607124764601194,21.234019965079206,177.67871078104164,443.1114807128906
595,0.0,-13.602720459916567,21.476669265810344,177.67871078104164,445.1324462890625
596,0.0,-14.441360969246636,21.67589222374892,177.67871078104164,446.9590148925781
597,0.0,-15.123966660583116,21.83453019759291,177.67871078104164,448.53033447265625
598,0.0,-15.651887350062273,21.955055715824674,177.67871078104164,449.7980651855469
599,0.0,-16.02678277365431,22.039502467271912,177.67871078104164,450.7261962890625
600,0.0,-16.250430488092764,22.089431150161758,177.67871078104164,451.2909240722656
601,0.0,-16.32460634256386,22.105934594762658,177.67871078104164,451.4798278808594
602,0.02272176742553711,-16.308732982914613,22.096548207285043,177.6709380257573,451.3194580078125
603,0.09065413475036621,-16.260894337913182,22.068378799568432,177.64771538255272,450.8435974121094
604,0.20344726741313934,-16.180680596208894,22.021144626309233,177.60913847407642,450.0568542480469
605,0.36075085401535034,-16.067681946451085,21.954563942203873,177.5553439041119,448.9591979980469
606,0.5622140765190125,-15.921381001809529,21.86824230382732,177.48642729530775,447.5517578125
607,0.8074853420257568,-15.74128257356884,21.761775022470797,177.40255257220414,445.83642578125
608,1.0962132215499878,-15.526787312628663,21.634637881114905,177.30380169707126,443.81646728515625
609,1.4280455112457275,-15.277348803854773,21.486272511794358,177.19031127369266,441.4964904785156
610,1.8026291131973267,-14.992309641538803,21.316048829557495,177.06221790585187,438.8822326660156
611,2.219611167907715,-14.671019250161569,21.123261617371718,176.91960355581904,435.9808654785156
612,2.678637981414795,-14.312761313633045,20.90711345065051,176.76261848775607,432.80096435546875
613,3.1793558597564697,-13.916937336626525,20.666813734996538,176.59137198468983,429.3528137207031
614,3.7214114665985107,-13.48283868701481,20.401435272228916,176.40598699002553,425.6480407714844
615,4.304449081420898,-13.009752463802467,20.110071354734288,176.20658644716832,421.699951171875
616,4.928114891052246,-12.497077610341847,19.791699161683276,175.99329329952343,417.52362060546875
617,5.592053413391113,-11.944214777532597,19.44530270243568,175.7662168301177,413.1357727050781
618,6.295908451080322,-11.350589375710133,19.069819882574347,175.52550730311307,408.5547790527344
619,7.039326190948486,-10.715736952010364,18.664188607682128,175.271260341158,403.80078125
620,7.821951389312744,-10.039247695082619,18.227345075794577,175.0035988876577,398.8957824707031
621,8.643424034118652,-9.320904746420505,17.758206701927012,174.72264588601735,393.8631591796875
622,9.503392219543457,-8.560511738085156,17.255788231290534,174.42853794002053,388.7281799316406
623,10.401498794555664,-7.7581549012149456,16.719169295893426,174.12139799307246,383.5173034667969
624,11.337385177612305,-6.914054082524034,16.14749612208847,173.80132166782158,378.25872802734375
625,12.310698509216309,-6.0286156782685,15.540101058883524,173.46845922842982,372.9815368652344
626,13.321080207824707,-5.102550881896485,14.896383049630948,173.12290629754568,367.7158508300781
627,14.368170738220215,-4.136813785458765,14.216164509412115,172.7647994789527,362.49249267578125
628,15.451616287231445,-3.1326047947033406,13.499254192930048,172.39424805567776,357.3426818847656
629,16.571062088012695,-2.091491864933346,12.74597994926528,172.01140229188275,352.29779052734375
630,17.72614860534668,-1.0153585275362693,11.956929174687104,171.61635781021616,347.3887634277344
631,18.91651725769043,0.09357025668278862,11.133016260771702,171.20926487483987,342.6458435058594
632,20.141817092895508,1.2327138234729516,10.27558163214522,170.79020544802407,338.0981750488281
633,21.40168571472168,2.399178227015663,9.386482246490376,170.35932979393064,333.7729797363281
634,22.695768356323242,3.5896780662751144,8.467945599252786,169.91674719558642,329.6956787109375
635,24.023712158203125,4.800639871650835,7.522647417042861,169.462594256775,325.88897705078125
636,25.38515281677246,6.028188364558063,6.553730867542867,168.99698026052317,322.37261962890625
637,26.779743194580078,7.268169082429388,5.564705387329731,168.52004181061454,319.1628112792969
638,28.207120895385742,8.516235036739955,4.559479125273636,168.03187452969757,316.27215576171875
639,29.666927337646484,9.767798901683213,3.542231089934347,167.53261502155584,313.7093200683594
640,31.1588134765625,11.018214441070947,2.5173891648897957,167.0223998899729,311.4786682128906
641,32.68242263793945,12.262758579086702,1.4895959577901923,166.50131109721886,309.58038330078125
642,34.237403869628906,13.496672381420831,0.4634010149581979,165.969512567834,308.01031494140625
643,35.82337951660156,14.715260093013587,-0.5565101004693515,165.4270999244668,306.760498046875
644,37.440032958984375,15.913903652207114,-1.5656707115744282,164.8742234312792,305.8186950683594
645,39.08697509765625,17.0882044171709,-2.5597775323707426,164.31095139016296,305.16925048828125
